epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,0.02391880191862583,0.0024872724898159504,0.02048453316092491,0.0007563874823972583
1,0.01187076885253191,0.00027467121253721416,0.017749270424246788,0.0005941023700870574
2,0.01152804121375084,0.0002589978976175189,0.017259441316127777,0.0006022267625667155
3,0.01104526687413454,0.00024183638743124902,0.017021365463733673,0.0005977923865430057
4,0.01090390607714653,0.0002375412150286138,0.016451165080070496,0.000570291536860168
5,0.01071744691580534,0.00023095982032828033,0.017150558531284332,0.0006107427761889994
6,0.010753230191767216,0.00022894860012456775,0.018540440127253532,0.0006607972900383174
7,0.010722280479967594,0.00023135646188165992,0.01642634905874729,0.0005628267535939813
8,0.010704705491662025,0.00022900922340340912,0.015735598281025887,0.0005213241674937308
9,0.010535339824855328,0.00022390902449842542,0.016579842194914818,0.0005700508481822908
10,0.010492975823581219,0.00022217775403987616,0.01748647168278694,0.0006198930204845965
11,0.010578125715255737,0.00022549355344381183,0.0183933824300766,0.0006406990578398108
12,0.010585426352918148,0.00022444399655796587,0.017346477136015892,0.0006011491641402245
13,0.010471810586750507,0.00022186242858879268,0.017865385860204697,0.0006268238066695631
14,0.01051519438624382,0.00022120798530522734,0.015660962089896202,0.0005175009719096124
15,0.010469308122992516,0.00022066904057282954,0.01679377257823944,0.0005709377001039684
16,0.010528928600251675,0.00022289554181043059,0.016021527349948883,0.000529794895555824
17,0.010432235896587372,0.00021877219842281193,0.015652257949113846,0.0005043016280978918
18,0.010404861532151699,0.00021833520440850407,0.016384761780500412,0.0005338547052815557
19,0.010446907952427864,0.00021931689116172493,0.01604851335287094,0.0005203219479881227
20,0.010425988584756851,0.00021825551812071353,0.01677684672176838,0.0005463739507831633
21,0.010459735989570618,0.0002198146830778569,0.01748446747660637,0.0005895394715480506
22,0.010359285399317741,0.0002177194255637005,0.016663286834955215,0.0005414321785792708
23,0.010395865887403488,0.0002175954869017005,0.016406603157520294,0.0005268974928185344
24,0.010407485999166965,0.00021704273240175098,0.01713620312511921,0.0005420942325145006
25,0.010330621153116226,0.00021667890541721135,0.016067802906036377,0.0005002266843803227
26,0.010453322902321815,0.00021842896239832044,0.016023429110646248,0.0004882153298240155
27,0.01024746522307396,0.0002144870231859386,0.017008114606142044,0.0005309726693667471
28,0.010432381182909012,0.00021767949510831386,0.014539768919348717,0.0004281672590877861
29,0.010304725728929043,0.00021289693540893495,0.01568075641989708,0.0004759012081194669
